index,prompt_case,dataset,folder,scenario_idx,track_id,start,end,key_agents,path_relationship,turn_label,priority_label,lane_change_type,lane_change_time,lane_change_time_index,lane_change_end_time,lane_change_end_time_index,type_flag_init
141,mp2,waymo_train,waymo_0-299,17831,1444;ego,25,61,1444;ego,MP,S-S,equal,HV_front,50,35,78,63,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
142,mp2,waymo_train,waymo_0-299,17982,2502;ego,29,59,2502;ego,MP,S-S,ego,HV_front,40,21,58,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
143,mp2,waymo_train,waymo_0-299,18636,1556;ego,10,35,1556;ego,MP,S-S,ego,HV_front,21,21,42,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
144,mp1,waymo_train,waymo_0-299,18122,1573;ego,12,42,1573;ego,MP,S-S,1573,AV_back,35,33,51,49,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
145,mp2,waymo_train,waymo_0-299,18370,207;ego,33,62,207;ego,MP,S-S,ego,HV_front,33,10,86,63,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
146,mp2,waymo_train,waymo_0-299,18534,647;ego,15,26,647;ego,MP,S-S,ego,HV_front,13,8,36,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
147,mp2,waymo_train,waymo_0-299,1867,1741;ego,24,32,1741;ego,MP,S-S,ego,HV_front,14,0,38,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
148,mp2,waymo_train,waymo_0-299,18807,559;ego,28,53,559;ego,MP,S-S,equal,HV_front,42,24,55,37,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
149,cp1,waymo_train,waymo_0-299,19079,165;ego,32,45,165;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
150,mp2,waymo_train,waymo_0-299,19138,1312;ego,17,47,1312;ego,MP,S-S,ego,HV_front,39,32,51,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
151,mp2,waymo_train,waymo_0-299,19138,1312;1315;ego,25,31,1312;ego,MP,S-S,1315,HV_front,39,24,51,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
152,mp2,waymo_train,waymo_0-299,1932,1080;ego,0,27,1080;ego,MP,S-S,ego,HV_front,0,0,6,6,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
153,mp2,waymo_train,waymo_0-299,19471,1991;ego,23,49,1991;ego,MP,S-S,ego,HV_front,38,25,54,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
154,mp2,waymo_train,waymo_0-299,19612,597;ego,0,33,597;ego,MP,S-S,equal,HV_front,17,17,44,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
155,mp2,waymo_train,waymo_0-299,1969,647;ego,0,12,647;ego,MP,S-S,ego,HV_front,0,0,11,11,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
156,mp1,waymo_train,waymo_0-299,19719,1987;ego,51,62,1987;ego,MP,S-S,equal,AV_back,59,18,75,34,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
157,mp2,waymo_train,waymo_0-299,19806,1436;ego,0,13,1436;ego,MP,S-S,ego,HV_front,0,0,27,27,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
158,mp2,waymo_train,waymo_0-299,19849,1929;1937;ego,23,37,1937;ego,MP,S-S,1937,HV_front,17,4,18,5,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
159,mp2,waymo_train,waymo_0-299,19859,1135;ego,26,37,1135;ego,MP,S-S,ego,HV_front,16,0,29,13,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
160,mp2,waymo_train,waymo_0-299,19986,152;ego,0,19,152;ego,MP,S-S,ego,HV_front,7,7,24,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
161,mp2,waymo_train,waymo_0-299,20281,1310;ego,41,52,1310;ego,MP,S-S,ego,HV_front,42,11,58,27,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
162,mp2,waymo_train,waymo_0-299,20296,950;ego,0,4,950;ego,MP,S-S,ego,HV_front,0,0,13,13,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
163,mp2,waymo_train,waymo_0-299,20708,5;ego,3,28,5;ego,MP,S-S,equal,HV_front,27,27,52,52,"ego与HV在同一车道上, ego在HV后方直行, HV在ego前方向左侧车道变道."
164,mp2,waymo_train,waymo_0-299,20743,1557;ego,21,29,1557;ego,MP,S-S,ego,HV_front,14,3,31,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
165,mp2,waymo_train,waymo_0-299,20895,1936;ego,12,30,1936;ego,MP,S-S,ego,HV_front,19,17,30,28,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
166,mp1,waymo_train,waymo_0-299,20956,1;ego,1,12,1;ego,MP,S-S,1,AV_back,5,5,29,29,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
167,mp2,waymo_train,waymo_0-299,20980,1669;ego,0,13,1669;ego,MP,S-S,ego,HV_front,8,8,27,27,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
168,mp2,waymo_train,waymo_0-299,21261,2451;ego,28,39,ego;2451,MP,S-S,2451,HV_front,39,21,59,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
169,mp2,waymo_train,waymo_0-299,21465,1857;ego,11,44,1857;ego,MP,S-S,ego,HV_front,29,28,46,45,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
170,mp2,waymo_train,waymo_0-299,21482,1298;ego,0,6,1298;ego,MP,S-S,ego,HV_front,0,0,10,10,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
171,mp2,waymo_train,waymo_0-299,21490,464;ego,39,55,464;ego,MP,S-S,ego,HV_front,37,8,62,33,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
172,mp2,waymo_train,waymo_0-299,21651,1995;ego,21,46,1995;ego,MP,S-S,ego,HV_front,33,22,48,37,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
173,mp2,waymo_train,waymo_0-299,21779,2095;ego,14,35,2095;ego,MP,S-S,ego,HV_front,21,17,36,32,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
174,mp2,waymo_train,waymo_0-299,22067,2525;2527;ego,30,48,2527;ego,MP,S-S,2527,HV_front,41,21,60,40,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
175,mp2,waymo_train,waymo_0-299,22067,2527;ego,49,59,2527;ego,MP,S-S,ego,HV_front,41,2,60,21,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
176,mp2,waymo_train,waymo_0-299,22120,1817;ego,52,61,1817;ego,MP,S-S,ego,HV_front,49,7,66,24,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
177,mp2,waymo_train,waymo_0-299,22120,1813;1817;ego,39,46,1817;ego,MP,S-S,1817,HV_front,49,20,66,37,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
178,mp2,waymo_train,waymo_0-299,22227,526;ego,0,26,526;ego,MP,S-S,ego,HV_front,13,13,28,28,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
179,mp2,waymo_train,waymo_0-299,22287,796;ego,24,47,796;ego,MP,S-S,ego,HV_front,36,22,54,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
180,mp1,waymo_train,waymo_0-299,22337,1512;ego,7,29,1512;ego,MP,S-S,1512,AV_back,27,27,51,51,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
181,mp1,waymo_train,waymo_0-299,22337,1512;1542;ego,24,32,1542;ego,MP,R-S,1542,AV_back,27,13,51,37,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
182,mp2,waymo_train,waymo_0-299,22631,2049;ego,25,36,2049;ego,MP,S-S,ego,HV_front,15,0,36,21,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
183,mp2,waymo_train,waymo_0-299,22920,1104;ego,34,65,1104;ego,MP,S-S,equal,HV_front,39,15,40,16,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
184,mp2,waymo_train,waymo_0-299,23232,2178;ego,0,6,2178;ego,MP,S-S,ego,HV_front,0,0,16,16,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
185,mp2,waymo_train,waymo_0-299,23252,447;ego,31,37,447;ego,MP,S-S,ego,HV_front,21,0,40,19,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
186,mp2,waymo_train,waymo_0-299,23289,1876;ego,0,8,1876;ego,MP,S-S,ego,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
187,mp2,waymo_train,waymo_0-299,23320,751;ego,29,53,751;ego,MP,S-S,ego,HV_front,41,22,59,40,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
188,mp1,waymo_train,waymo_0-299,2340,1752;ego,19,26,1752;ego,MP,S-S,1752,AV_back,12,3,46,37,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
189,cp1,waymo_train,waymo_0-299,23673,614;ego,17,22,ego;614,CP,S-L,614,no-need,no-need,no-need,no-need,no-need,None
190,mp2,waymo_train,waymo_0-299,23863,727;ego,14,49,727;ego,MP,S-S,ego,HV_front,35,31,51,47,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
191,mp2,waymo_train,waymo_0-299,23895,1902;ego,5,28,1902;ego,MP,S-S,ego,HV_front,16,16,39,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
192,mp2,waymo_train,waymo_0-299,23910,224;ego,18,31,224;ego,MP,S-S,equal,HV_front,12,4,46,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
193,mp2,waymo_train,waymo_0-299,23961,1229;ego,0,15,1229;ego,MP,S-S,ego,HV_front,0,0,15,15,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
194,mp2,waymo_train,waymo_0-299,24123,1071;ego,6,11,1071;ego,MP,R-L,ego,HV_front,18,18,33,33,"ego与HV在同一车道上, ego在HV后方直行, HV在ego前方向左侧车道变道."
195,mp2,waymo_train,waymo_0-299,24389,1952;ego,26,37,1952;ego,MP,S-S,ego,HV_front,16,0,27,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
196,mp2,waymo_train,waymo_0-299,24389,1905;1952;ego,38,43,1952;ego,MP,S-S,1952,HV_front,30,2,49,21,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
197,mp2,waymo_train,waymo_0-299,24337,3199;ego,37,64,3199;ego,MP,S-S,equal,HV_front,53,26,67,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
198,mp2,waymo_train,waymo_0-299,24519,1838;ego,15,30,1838;ego,MP,S-S,ego,HV_front,5,0,41,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
199,mp2,waymo_train,waymo_0-299,24653,2448;ego,27,62,2448;ego,MP,S-S,ego,HV_front,52,35,63,46,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
200,mp2,waymo_train,waymo_0-299,24681,728;741;ego,41,53,728;ego,MP,S-S,741,HV_front,33,2,53,22,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
201,mp2,waymo_train,waymo_0-299,24681,728;ego,34,58,728;ego,MP,S-S,ego,HV_front,33,9,53,29,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
202,mp2,waymo_train,waymo_0-299,24681,728;736;ego,28,33,728;ego,MP,S-S,736,HV_front,18,0,24,6,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
203,mp2,waymo_train,waymo_0-299,24781,324;ego,28,52,324;ego,MP,S-S,ego,HV_front,36,18,56,38,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
204,mp2,waymo_train,waymo_0-299,24984,1092;ego,32,64,1092;ego,MP,S-S,ego,HV_front,55,33,64,42,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
205,mp2,waymo_train,waymo_0-299,25056,356;ego,18,51,356;ego,MP,S-S,ego,HV_front,37,29,54,46,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
206,mp2,waymo_train,waymo_0-299,25059,1143;ego,0,16,1143;ego,MP,S-S,ego,HV_front,0,0,21,21,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
207,mp2,waymo_train,waymo_0-299,25317,1209;ego,30,60,1209;ego,MP,S-S,equal,HV_front,46,26,66,46,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
208,mp2,waymo_train,waymo_0-299,25708,1887;ego,33,50,1887;ego,MP,S-S,ego,HV_front,38,15,56,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
209,mp2,waymo_train,waymo_0-299,25728,91;ego,0,17,91;ego,MP,S-S,ego,HV_front,4,4,20,20,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
210,mp1,waymo_train,waymo_0-299,25798,1512;ego,0,19,1512;ego,MP,S-S,1512,AV_back,17,17,41,41,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
211,mp1,waymo_train,waymo_0-299,25798,1512;1542;ego,14,22,1542;ego,MP,R-S,1542,AV_back,17,13,41,37,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
212,mp2,waymo_train,waymo_0-299,25908,1878;ego,0,13,1878;ego,MP,S-S,ego,HV_front,0,0,13,13,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
213,mp2,waymo_train,waymo_0-299,26127,1981;ego,0,16,1981;ego,MP,S-S,ego,HV_front,5,5,21,21,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
214,mp1,waymo_train,waymo_0-299,2619,826;ego,28,47,826;ego,MP,S-S,ego,AV_back,18,0,26,8,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
215,mp2,waymo_train,waymo_0-299,26394,1856;ego,36,57,1856;ego,MP,S-S,equal,HV_front,46,20,67,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
216,cp1,waymo_train,waymo_0-299,26540,2;ego,35,51,2;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
217,mp2,waymo_train,waymo_0-299,26756,1046;ego,32,49,1046;ego,MP,S-S,ego,HV_front,33,11,52,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
218,mp2,waymo_train,waymo_0-299,26813,703;ego,9,27,703;ego,MP,S-S,ego,HV_front,9,9,30,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
219,mp2,waymo_train,waymo_0-299,26822,2725;ego,11,15,2725;ego,MP,S-S,ego,HV_front,1,0,33,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
220,mp2,waymo_train,waymo_0-299,26896,538;ego,47,58,538;ego,MP,S-S,equal,HV_front,45,8,64,27,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
221,mp2,waymo_train,waymo_0-299,27157,375;ego,40,64,375;ego,MP,S-S,ego,HV_front,50,20,69,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
222,mp2,waymo_train,waymo_0-299,27202,3768;ego,36,44,3768;ego,MP,S-S,ego,HV_front,26,0,49,23,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
223,mp2,waymo_train,waymo_0-299,27279,389;ego,0,13,389;ego,MP,S-S,ego,HV_front,2,2,14,14,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
224,mp2,waymo_train,waymo_0-299,27287,2135;ego,28,57,2135;ego,MP,S-S,ego,HV_front,48,30,60,42,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
225,cp1,waymo_train,waymo_0-299,27447,68;ego,0,5,ego;68,CP,S-L,68,no-need,no-need,no-need,no-need,no-need,None
226,mp2,waymo_train,waymo_0-299,27501,1333;ego,34,56,1333;ego,MP,S-S,equal,HV_front,43,19,62,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
227,mp2,waymo_train,waymo_0-299,27545,3222;ego,38,68,3222;ego,MP,S-S,ego,HV_front,57,29,73,45,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
228,mp2,waymo_train,waymo_0-299,27665,1511;ego,5,32,1511;ego,MP,S-S,ego,HV_front,19,19,35,35,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
229,mp2,waymo_train,waymo_0-299,27731,3473;ego,0,24,3473;ego,MP,S-S,ego,HV_front,19,19,30,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
230,mp2,waymo_train,waymo_0-299,27765,2421;ego,23,34,2421;ego,MP,S-S,ego,HV_front,26,13,42,29,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
231,mp2,waymo_train,waymo_0-299,27765,2417;2421;ego,17,22,2421;ego,MP,S-S,2421,HV_front,26,19,42,35,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
232,mp2,waymo_train,waymo_0-299,28011,1430;ego,50,59,1430;ego,MP,S-S,equal,HV_front,40,0,63,23,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
233,mp2,waymo_train,waymo_0-299,28497,3023;ego,40,63,3023;ego,MP,S-S,ego,HV_front,49,19,64,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
234,mp2,waymo_train,waymo_0-299,28787,948;ego,34,63,948;ego,MP,S-S,ego,HV_front,51,27,67,43,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
235,mp2,waymo_train,waymo_0-299,28738,1493;ego,23,33,1493;ego,MP,S-S,ego,HV_front,34,21,51,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
236,mp2,waymo_train,waymo_0-299,28867,1122;ego,28,58,1122;ego,MP,L-S,ego,HV_front,47,29,72,54,"ego与HV在同一车道上, ego在HV后方直行, HV在ego后方向右侧车道变道."
237,mp2,waymo_train,waymo_0-299,28877,1666;ego,0,9,1666;ego,MP,S-S,ego,HV_front,0,0,15,15,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
238,mp2,waymo_train,waymo_0-299,29222,224;229;ego,2,12,224;ego,MP,S-S,229,HV_front,19,19,33,33,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
239,mp2,waymo_train,waymo_0-299,29377,847;ego,15,26,847;ego,MP,S-S,ego,HV_front,7,2,33,28,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
240,mp2,waymo_train,waymo_0-299,29505,3228;ego,17,29,3228;ego,MP,S-S,ego,HV_front,17,10,31,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
241,mp2,waymo_train,waymo_0-299,29759,1644;ego,3,29,1644;ego,MP,S-S,ego,HV_front,15,15,33,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
242,mp2,waymo_train,waymo_0-299,29849,1795;ego,0,10,1795;ego,MP,S-S,ego,HV_front,16,16,27,27,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
243,mp2,waymo_train,waymo_0-299,29833,798;ego,5,27,798;ego,MP,S-S,ego,HV_front,16,16,32,32,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
244,mp2,waymo_train,waymo_0-299,29887,906;ego,33,45,906;ego,MP,S-S,ego,HV_front,31,8,32,9,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
245,mp2,waymo_train,waymo_0-299,90303,885;ego,14,40,885;ego,MP,S-S,equal,HV_front,14,10,43,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
246,mp2,waymo_train,waymo_0-299,30018,2566;ego,0,10,2566;ego,MP,R-S,ego,HV_front,11,11,13,13,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
247,cp1,waymo_train,waymo_0-299,30020,1117;ego,29,39,1117;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
248,mp2,waymo_train,waymo_0-299,90355,190;ego,31,52,190;ego,MP,S-S,equal,HV_front,39,18,57,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
249,mp2,waymo_train,waymo_0-299,90355,190;192;ego,18,30,190;ego,MP,S-S,equal,HV_front,15,7,20,12,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
250,mp1,waymo_train,waymo_0-299,90380,861;ego,0,11,861;ego,MP,S-S,861,AV_back,7,7,28,28,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
251,mp2,waymo_train,waymo_0-299,90431,943;ego,40,58,943;ego,MP,S-S,equal,HV_front,44,14,64,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
252,mp2,waymo_train,waymo_0-299,90449,1519;ego,18,37,1519;ego,MP,S-S,ego,HV_front,21,13,47,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
253,mp2,waymo_train,waymo_0-299,90469,2564;ego,27,41,2564;ego,MP,S-S,ego,HV_front,17,0,51,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
254,mp2,waymo_train,waymo_0-299,30349,462;ego,14,20,462;ego,MP,S-S,ego,HV_front,15,11,37,33,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
255,mp2,waymo_train,waymo_0-299,30432,721;ego,37,67,721;ego,MP,S-S,ego,HV_front,56,29,68,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
